,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_eto,gmet_etr,modis_pet,tc_pet,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,gldas_sm,tc_sm,gldas_m,fldas_swe,gldas_swe,storage_km3,q_out,aet_mean,p_mean,sm_mean,swe_mean,cv_pet_mean,et_eff,cvw_ds
2001-11-30,2.56826990135372,1.5314027791949114,1.734570847693803,4.93635237187584,7.200305080540852,6.958398962681225,4.2501895842466,6.156616499901451,6.90363421415665,5.229190250328545,0.315918004510258,0.17972867497915523,0.4344800399402631,0.9301267194296763,0.905169481420094,1.7695990744927375,20.805196457573633,20.405764228683534,18.035157229908247,19.536885256968393,21.626896195562598,24.80942877585121,14.932633155355106,12.556436364915516,0.6681754942977971,0.27820130642758023,18.5663039556,1.0616525355600002,2.6926489750295683,20.08197987373928,17.432832765373945,0.47318840036268867,0.8944035983437996,3.919152145224048,7.6826595862873255
2001-12-31,2.2666036946646475,1.1702694424320956,0.995784556339602,2.1572617703986197,3.101261846476572,2.353530085739643,2.8486635782619683,4.2264195461872,2.153688572020455,2.4291020598621365,0.9560410859817805,1.695234090061427,2.868775853080379,5.520051029123587,1.8733126911707296,11.713980757469868,29.746379274547927,25.64647853699051,25.742986501764754,27.181652222691973,29.9629603453348,39.87671890005566,22.775575520490914,16.859516206154677,6.1341835486368685,3.1717854470506834,21.80313679716,0.9554042688,1.6474798659587413,27.656091376265994,26.50393687556708,4.652984497843776,0.434641977483031,2.4273696212884754,7.785584436943296
2002-01-31,2.737297076128947,1.5910575313656419,1.5378731325415917,1.6417406270974,4.023011989108369,3.5867532124855277,3.7602173993115646,5.6416320612110225,4.401146529524555,2.0414247348372583,0.5698101893787862,7.909935402793088,1.8096915898800532,10.289437182051927,1.262254728519821,3.8606683020187607,11.499729247338722,11.600712263606082,10.474602023175956,10.997929996951594,11.887764771967294,52.01470561815078,23.15906710711919,20.75113123797962,7.124027142947581,4.903969912054903,24.88487679744,0.66284871588,1.876992091783395,11.29214766060793,31.974967987749864,6.013998527501242,0.5772198889814367,2.782052388771218,-2.066538586163537
2002-02-28,4.105033807397052,2.6236722532223715,2.2032128377952387,2.474413456826529,5.627677690424912,5.937495581880193,5.551086018915466,7.960195157463371,8.334510695946445,3.5703949743951324,0.3034786755423279,2.31777023209534,3.193390220446388,5.814639128084057,1.0998938365603739,2.0433110051779764,7.016836056904823,7.196953152173228,6.4776835064419815,7.247412539515309,7.019601876316731,46.41752983664395,22.588818458415194,18.383141529238934,6.4775525734252195,3.9397383561253494,26.44536221328,0.9316560783600001,2.8515830888102975,6.991697426270415,29.12982994143269,5.208645464775285,0.9508989100509755,4.280721502971051,3.8693255381424967
2002-03-31,5.47012229147546,4.730461403636603,3.176796245591544,4.169478256205101,9.004626122444257,11.163493322165335,8.344918043639513,11.337429152878528,12.187574337342447,5.979876512692504,0.528120482713142,3.0140167240898097,3.0526298790959867,6.594767085898939,1.6426262650189587,2.5790784706640313,11.828363509811078,10.891629310347613,9.53398157352508,10.612829146824927,11.66464173043115,53.946958618518124,21.51986776095764,20.97976692228086,4.8891755553058776,2.248220130372506,28.27838503512,2.29869112536,4.386714549227177,10.906289054187969,32.148864433918874,3.5686978428391916,1.5891368386728548,6.650549487189894,-1.2550612507520165
2002-04-30,6.496806251913899,6.386763655651765,2.952496046196856,6.036124306185439,13.456061601319606,19.39869026877721,10.698876687240542,13.642609124456575,11.558361903409995,10.028490609892899,0.0652836885963484,2.125252142753458,0.6642360827061351,2.8547719140559416,1.0226693671609133,4.0164498644389655,4.365514773271857,5.011329558980111,4.340411462138626,4.668462474892474,4.89153290284038,48.21369378149858,17.694410167041813,19.093788789562478,1.6047321883377126,0.1157022723619745,29.84021741112,3.5159928016800004,5.46804756498699,4.6554502344246895,28.333964246034288,0.8602172303498435,2.2851374910849933,8.214237802694536,-2.1132319455759143
2002-05-31,7.979574374349104,8.060139738337671,4.097836472423606,6.8895131956244064,21.917531815773273,29.665111116569758,16.06750665492414,20.628273973875398,22.020585111660836,15.333562608790984,0.021432854316817837,0.6994021437895781,0.0775189975416776,0.7983539956480735,0.39779824158746135,1.1262214560065253,4.112746118899695,3.251322948824354,3.2921313665190746,3.834684273748304,3.824136662864763,42.26638756052922,12.995263290566376,17.532245345287418,0.4591646892269404,0.0271380251600394,29.862665513640003,1.3035354966,6.756765945183696,3.663004274171238,24.264632065461004,0.2431513571934899,4.038851823729906,10.98819395945295,-3.9647752306720774
2002-06-30,8.35604099657576,7.741574686475079,4.112962050781266,4.65863775445434,29.010402496296013,39.65776830643886,19.79011832832434,25.788115160818148,27.971674009927284,19.7330919644943,0.00023270815349442811,0.2986974715217608,0.001082246107134525,0.30001242578238974,0.07382661134637897,0.4759783203860079,0.3303906188091404,0.8722314737421242,0.47943405596513206,0.44361317172230125,0.10812862108494901,31.894688949048874,8.094387301426599,14.51782078314583,0.037190325903557794,0.0014397184072746612,27.082368289679998,1.70688715704,6.217303872071612,0.44675958826472933,18.168965677873768,0.019315022155416226,5.96491737857679,11.73007617277502,-3.8904037949649752
2002-07-31,6.219150886089637,5.060847850246718,2.8016733135699337,1.9979158640427173,32.67929226667249,42.01216617286258,21.859783941867352,28.513745090037595,28.45231544064041,21.641643275505338,3.6993666936743425e-05,0.2068030318685918,7.224417757742455e-05,0.20691226971310597,0.004352838836832,0.016363976583529415,0.26535211084453314,0.4740000874479071,0.11119120443001315,0.14575201563085738,0.0840427153666804,24.81794307517472,5.724407950868482,12.843021938504993,0.0,0.0009879258071626216,23.1387958134,1.1832058221600001,4.019896978487251,0.21606762674399826,14.461790988182733,0.0004939629035813108,6.462218325411643,9.651977553988925,-2.94954752418206
2002-08-31,3.2095772383664354,2.3025290846473365,2.142964299260788,1.0005841653169696,30.35747134519151,38.54914979023134,19.18285972365788,25.667607235121327,26.258613867085103,19.54622372412637,5.379170579587137e-06,0.16418681601138096,2.114477991860906e-05,0.16421333996187915,0.0023402163551545364,0.0,0.026635381413420284,0.4777712132605358,0.04209110840451747,0.052486227091761144,0.0002811226771470588,20.38988564851708,4.5552337451919565,11.656651730917016,0.0,0.0014116718866935896,20.6770596012,1.1219290027200002,2.163913696897882,0.11985301056947635,12.200590374875352,0.0007058359433467948,5.922470629469448,7.18009507954179,-3.459446119224698
2002-09-30,1.8949069204710038,1.0966317088991684,2.133981342444925,0.8041500073590464,24.238474714796393,30.694075259558694,14.842344177228975,20.906836161032118,20.838246690286734,14.70745602902458,0.00016303524923233539,0.13468301927186954,8.300521894038622e-05,0.13492905974004227,0.008060112335600906,0.0027273294305882353,0.16995711891271628,1.0680698485319138,0.0685651138406009,0.13373504496690183,0.12805891992849924,17.905689999786258,3.8159654424780802,10.767888229613,0.00010925952322852879,0.0019543013552315858,19.36401274032,1.10296794816,1.482417494793536,0.3136772092361264,10.82984789062578,0.0010317804392300572,4.394366634412479,5.203494227901616,-3.3093215661918007
2002-10-31,1.0808947977806587,0.5449883240300646,1.3968363997392814,0.5402062585896157,16.578438140171947,21.610607799469314,9.981919861344235,14.641046335456746,10.775558404675468,9.073227854458075,6.300324089522183e-05,0.12187052734467667,0.0017086738481488523,0.12364220443372075,0.010296232819424092,0.0,0.11844536773069703,1.3892237481812915,0.18683386368780003,0.20374021235447853,0.11614548865374263,17.80103785376261,3.295965821437993,10.90372231624187,0.006553704680655473,0.010205417374031559,18.16111440996,1.50247608492,0.8907314450349051,0.4028777361216019,10.666908663814157,0.008379561027343517,2.3501999569305987,2.806196987866953,-2.547305560081841
2002-11-30,2.3011019872961795,2.1192834980600863,1.5975747926782997,4.719684933638828,8.579094186217308,10.989000787492364,5.7347304376786425,8.882728744288318,8.009205080141102,5.152483339492894,0.19320762664089366,0.1428420394730336,0.29617977934271544,0.6322294454566427,0.9280046650719251,0.8155471915088315,16.9012828403172,14.31739318261381,13.596052354838042,15.150124068915764,16.545752504748958,23.35816025836415,9.797086920833307,12.082549413739372,0.8612721320518396,0.10848912425894854,18.49473497904,1.3508493224399998,2.684411302918348,15.302120990286756,15.079265530978944,0.48488062815539407,1.0835083324980028,4.019545142641439,4.709248021832479
2002-12-31,2.0139394551080807,1.6813121133457996,1.3444675028080444,2.6759603681777957,3.9839659815426245,4.0030763430276775,2.8309224951004657,4.2070580387582295,3.086012968311868,2.97498327784428,2.024232718629647,1.6543999028386103,2.645389200223831,6.324021821692089,2.4446442627713667,14.531828654200474,38.82759165405577,32.43157743526235,35.47010952576009,35.78837218871584,40.02301213933176,37.80457935366954,23.03651134379149,16.213403366286723,2.9480198683411865,1.8572144009535405,22.033909803839997,1.04331068796,1.92891985985993,36.508132588625166,25.684831354582585,2.4026171346473637,0.47392688751553425,2.749248111968301,16.65309663380126
2003-01-31,2.832461562577273,2.1839639508797566,1.7632305847757808,2.675487808762578,4.951045568015324,5.048717352471763,4.223920033279672,6.2653435398288515,5.214997154627266,3.449182939056892,0.2498103348291037,5.745515812963803,3.433535239632202,9.428861387425108,1.1289504956387064,5.53462625706466,9.693836835211222,8.528419249170287,8.695910720871911,9.374848667680638,10.304727195461005,52.59264752177377,23.070754647139193,20.681510560401456,4.543754918496396,2.201879720691395,24.9950166936,0.78311548284,2.363785976748847,9.319548533679013,32.11497090977147,3.3728173195938957,0.6477598754345629,3.347812413376676,-5.1728259924330855
2003-02-28,4.002798849324412,2.841898789471499,2.4739682029913337,2.506812502567756,6.359264892511475,7.2111161923304525,4.887135700830136,6.903114749085372,7.269164546365243,2.857002277280829,0.25194239635228627,3.456639254674862,0.7879368643625286,4.496518515389677,0.9291944987193322,1.8616080516557798,8.88379024528913,10.93561095272393,8.986130479719556,9.479676899297392,9.139095486036837,48.75794766888292,23.367075404607245,18.994995244781364,3.0483671452197987,0.7757632112273134,26.13776930568,0.9203857716,2.95636958608875,9.484860812613368,30.373339439423845,1.912065178223556,0.923481549055842,4.368735955657632,6.255370084993704
2003-03-31,5.791767623813463,5.422772014821666,3.433833866311883,5.642981797420575,10.032617237327523,13.132080743082469,8.424076252149948,11.309038117965097,10.987178824338976,7.3448890944692735,0.4822296256903499,3.230813368885375,0.8697116019156016,4.582754596491327,1.7708968531737577,2.932330561813082,12.05795635023586,11.279552909453933,10.94336300800185,10.862653670432804,12.32472554919175,54.11789989873806,22.00266985079226,21.014795389041794,2.7266813496940654,0.5330351594369283,28.76329562664,2.46515665224,5.072838825591896,11.493650297463242,32.3784550461907,1.6298582545654967,1.659488008047508,7.466394823522694,-2.786336182368252
2003-04-30,5.908513223880982,6.055615906901668,2.9372813119624532,6.239650028022367,11.3429049971034,13.258341358604223,8.138689526442342,10.280468069752423,9.300797208275227,7.693317197829221,0.9802262477145282,5.225275642213582,1.4942365571246852,7.699738447052795,2.58832916160308,7.195865886258198,20.73835396532701,15.04905604758519,19.39770634987843,19.773550807780044,19.89702538127077,54.16980706196873,21.88309972458958,20.861409086248756,2.397006485958519,0.4540882575879885,31.005255306359995,4.5594367054800005,5.285265117691868,18.971138510368288,32.304771957602355,1.4255473717732536,1.8504968041065044,7.793873537217593,4.653862559331291
2003-05-31,8.717634551399874,9.881178377920575,4.770951817568177,8.282269458932356,20.895294375541873,27.82231661614422,15.347518602102456,19.501696486958917,21.109398454021417,14.566823742248758,0.17131775244036163,3.894108250869882,0.4758817091464164,4.54130771245666,1.4063431123902086,3.2726802146444554,6.384860868114855,4.821844285347219,5.374111988573803,6.017563795325849,6.709260141390267,51.855598422232,16.14635414573297,20.353689825825803,1.6075867228494332,0.14497107870973952,32.921239526040004,2.6343999760799997,7.9130085514552455,5.861528215750399,29.451880797930254,0.8762789007795864,3.799403295652255,12.21583421763753,-7.502530566981372
2003-06-30,9.019453409041745,9.189564946076828,4.382154408617863,5.618897013438344,28.603518027558156,39.528517496951544,19.61135781437207,25.224802989345534,27.93580860837528,19.47641178305275,0.00014487202124661158,0.5252292812945186,2.664933465327376e-05,0.5254008026504184,0.26392856431024525,0.7836513319996238,0.09440088336302165,0.7868814689913809,0.18259757487202327,0.21391601681380537,0.029062670199917012,36.57745753410729,9.64870269441004,15.879578660569942,0.14969659623771306,0.00035626564563474123,32.035841414640004,1.8541486338,7.052517444293695,0.2613717228480297,20.70191296302909,0.0750264309416739,5.724637297909369,12.517107813152371,-3.6732663079652657
2003-07-31,6.986022767234555,6.227676363829783,2.639344664696069,3.153683036246338,32.668175608721455,42.31358016527512,21.991199800469637,28.73417529381216,27.766721108027433,21.74664195634477,0.0004520301524596251,0.2920994228412402,3.741689949027532e-05,0.2925888698931901,0.023471532558948058,0.05883580292718432,0.7337617346862132,0.7541592646744656,0.736007479484341,0.75526439668869,0.6963186868074651,27.541027611644942,6.480566930495449,13.648003841524748,0.004876048838032647,4.022919693917626e-05,27.658967150040002,1.8356772708000002,4.751681708001686,0.735102312468235,15.88986612788838,0.0024581390174859114,6.626401308076798,10.592940451473751,-2.4320260181406153
2003-08-31,4.384377184637751,3.975318131591284,2.9617250699328252,4.026125749947132,28.351864260836532,35.69043393948107,17.979528846494418,23.616767057561965,25.837364876087616,18.77583063203599,0.008115260524599799,0.2180766265450076,6.109836916971521e-05,0.2262529854387771,0.019190029220790952,0.20931341809945098,2.8475851066916458,1.3496637798107927,2.414221600920482,2.5179397043700598,2.540705187879554,23.099122192365193,5.019686034550464,12.42841020375801,0.0,3.439695632715446e-05,24.75204086928,3.3745706192400005,3.8368865340272484,2.334023075934507,13.515739476891222,1.719847816357723e-05,5.7413897950208765,8.849717360292793,-4.606771031301801
2003-09-30,2.8874100387779817,2.020060497318817,2.316827262411796,1.09578442666747,24.625535811660477,31.216294051463557,15.47188895935862,21.729270143160107,21.11578005060307,14.633340578747735,0.0003615982395644996,0.17395514136095858,2.409664949504845e-05,0.17434083625001812,0.01328029567358708,0.018006057771168628,0.5465500859771205,1.4190948525338793,0.574323432671209,0.49081025247107235,0.5652605393867232,19.992852620958,4.131175422098975,11.362545460530797,4.7603582352155025e-06,0.00022792275038442127,23.62099644936,1.7708332272,2.080020556294016,0.7192078326080008,11.828857834529257,0.00011634155430981839,4.473034202928864,5.8827772750503735,-4.116575750436556
2003-10-31,1.253174667488818,0.9359472771811863,1.3659146587979292,0.6952423016789334,18.544699477234758,24.374620661151837,11.459094024850334,17.067132860723873,12.551509980029488,10.343917561192615,0.00014299083665541328,0.1509434101311374,0.0010806677404550898,0.15216706870824792,0.0023456828625424476,0.0004794112120470589,0.16557855391472734,1.5067444772057674,0.3454416110662127,0.2615371479249996,0.30936362452483307,19.285038233916065,3.5284329566910744,11.334049965056217,0.0003433009504698252,0.002245362346662849,22.51388030796,1.81517559972,1.0625697262867169,0.517733082927308,11.382507051887785,0.001294331648566337,2.704370867743993,3.298319299112812,-3.04347288195829
2003-11-30,1.83751832057367,1.0927342294258526,1.6686992194178512,3.2678638929542507,6.555940641702454,7.420617804070514,4.315030782376079,6.389882160055967,5.418086621910438,3.9556640961985767,0.27372355503124046,0.1290964696802297,0.4084479321569777,0.8112679568684479,0.28012433692959887,0.5390010270137726,10.337900393880734,10.971443196814924,9.501956618667927,9.685432098998586,10.80990526779329,20.27436640057353,8.066773390823103,11.325847219755042,0.6715580087627104,0.14249127664856365,22.39808613948,1.56977968764,1.9667039155929062,10.261327515231091,13.222329003717226,0.40702464270563704,0.9241116701202484,3.049041548199143,3.512748184985438
2003-12-31,2.4382115712966588,1.6174177511388739,1.2218426211998619,2.444957260193232,4.247356321205929,3.6471114830173086,3.0652071214318006,4.611246488978887,2.857935462842127,2.7441723420925017,0.6785162359545641,0.7903021238269611,1.6068427822027878,3.075661141984313,1.6538980561526035,8.75056651970761,31.39485595175562,25.201801153687658,26.472328686548686,28.820584350836114,32.08702581855923,35.579537348394275,20.966824381124372,15.536237164388112,2.254527712968881,0.9435528213413819,24.064760615039997,1.17924018396,1.9306073009571565,28.795319192277464,24.027532964635586,1.5990402671551316,0.4841378272113161,2.75142547223337,11.200759475156243
2004-01-31,2.4748956696750053,1.6625856549810791,1.6688722541158403,1.7380297873403991,4.396471028911465,3.399735592073342,3.4904959864910796,5.12104312510059,4.237889551369237,2.1274526835153815,0.32434400151375126,3.7260793745671505,3.1640915238746685,7.214514899955571,0.9232599073519759,3.790943676158996,11.498596665534741,10.675209189314304,10.444408997351077,10.837702900991845,12.01051871283535,48.28836310241327,21.76903628845016,19.31039684743251,5.885922511531818,3.2885355977942985,25.79749657896,0.8696737083600001,1.8860958415280809,11.093287293205462,29.789265412765314,4.587229054663058,0.5835261842546412,2.7959853978901883,-3.0550290126023842
2004-02-29,4.050119462730777,2.382341559791236,1.9948722898434015,2.5966638672639,4.859909446650841,4.573396401975954,4.37748702339607,6.116112398550193,4.513572317379565,2.8437848432142037,2.1484166184073907,7.03944552476987,2.8349622064322997,12.02282434960956,3.740722291626885,12.237645434502527,26.33220305157572,23.36263849633108,25.32313211012729,27.372463749714655,27.577686318472065,50.123885071940954,23.62950356452172,19.54844149668609,5.651621524140742,3.277681926183353,28.221929889000002,0.9423047112,2.755999294907329,25.993624745244166,31.100610044382922,4.464651725162048,0.7829764065709335,4.086907343545186,17.35121207834238
2004-03-31,6.6942224476673715,6.525960846726203,3.4797012544885457,6.242349249666912,11.87847559742697,15.763607942539876,10.28257010153348,13.931039348388193,14.938653569974914,8.626679156803062,0.21987412179239993,5.157039898889161,3.8662887651429436,9.243202785824504,1.323753193061174,5.885347894436643,4.635945251097371,5.564454251192161,4.140863884629223,4.156356054184494,4.953839541687431,55.10378246119827,20.710260177221677,21.44055624384747,4.236572775637465,1.6687874961081213,30.2100714552,2.2489670796,5.735558449637258,4.690291796558135,32.418199627422474,2.952680135872793,1.9079245370651574,8.462451828607067,-7.814886671599229
2004-04-30,7.068747943275897,7.37193792427517,3.8523857549817997,5.686925395007046,17.56717048076638,24.767805285496006,13.031647963972004,17.305912803992413,20.026247074638505,11.30690746115213,0.014828788867116117,1.403462124269474,0.20406764921871717,1.6223585623553074,0.5638333425341686,0.8271169275060707,2.5324107736977948,3.3663744860793297,2.981467449489013,2.7185798347324384,2.7344809644672745,45.761363142059714,15.502562323192574,18.41063283138367,0.9953013705983392,0.05321716025034116,30.650515092720003,3.1116555907200003,5.994999254384979,2.86666270169317,26.55818609887865,0.5242592654243402,2.904177366850574,9.358984912253064,-1.7559870398076187
2004-05-31,7.127611659681747,7.4228497710254855,3.1404340994726647,5.650961763245277,23.97420683577506,32.08019314607017,16.47770071335593,21.24084157299907,16.142350384697835,15.490387857369852,0.013116606460241514,0.5171382260340028,0.0077941144290427046,0.538048946923287,0.2928858887913257,0.8226547839979923,2.210887618545164,2.8832417308000498,2.434959752001452,2.628287903391549,2.3286958781212825,38.165976138543755,10.80679844442875,16.45820884351615,0.13323383669015904,0.007612892179597258,29.774265702479997,5.21741194188,5.835464323356294,2.497214576571899,21.810327808829552,0.07042336443487815,4.140209625036296,9.785024724254924,-6.427278508284459
2004-06-30,7.758681949927374,6.912282108111922,4.239998994282616,3.4888119297971696,29.728625556927646,38.418268880174566,19.390336962665245,25.085624866618165,27.12768566931417,18.946906374339974,0.0002744374335307891,0.27229534707343833,0.00040266252594425703,0.27297244703291335,0.022649127797372715,0.33629691975479215,0.39290052986656626,1.105121621396624,0.592982681409199,0.5106467928417546,0.2761083367780892,29.514671666255683,7.1275792410945265,13.906951402174766,0.00783215133220711,0.0019304022901104458,26.46091022868,4.91411771208,5.59994374552977,0.5755519924584467,16.849734103174992,0.004881276811158778,5.904150613672175,10.936112775896671,-6.935187228439946
2004-07-31,5.9520472059716685,4.617972668405243,3.225437425018278,1.5703918496800129,32.300948144851795,40.091586244038425,21.08873488581696,27.332129929456144,28.589537366496284,21.166079759980825,9.885958919087358e-05,0.2041923524028707,0.00020120964260416483,0.20449242163466574,0.004962140600413988,0.021709542267482354,0.2836860618682984,0.5021443713796866,0.2866542164967982,0.21930521367175926,0.03238939610927745,23.727527162789773,5.30496421385959,12.570881380522284,0.0,0.0020937035525744486,22.55265968568,1.8792487183200002,3.8414622872688002,0.264835851905164,13.867790919057214,0.0010468517762872243,6.3164050506314675,9.351516746418476,-4.071901460680659
2004-08-31,3.1932849299536286,2.3227954888777935,2.4909736316116833,1.188706223756549,30.159972075879928,35.785806340375075,19.056753623581063,25.466097648561274,25.393713923502084,19.04266659761133,0.00046070810740699963,0.16620089656964718,0.0005965562356178111,0.16725816091267198,0.007763787266974672,0.023303956387639213,0.3367959754529181,0.7814637295250797,0.44328111043632074,0.3593640113289586,0.2467270689052108,19.85178832477461,4.31237112879867,11.52825322754915,0.0,0.0028140168847264123,20.08048823268,1.091136408,2.2989400685499137,0.4335263791296976,11.897470893707478,0.0014070084423632061,5.829836344923648,7.293371490765876,-3.5088501979525204
2004-09-30,1.8186948943629773,1.1953228498375623,2.3230902108951095,1.0315081478794546,24.044926564363415,29.703138393038913,14.697326352802595,20.712871489035955,20.824699969065367,14.468424378627411,0.0007343580048862295,0.13816166400578186,0.0014441514473015498,0.14034017345796965,0.010839514236699965,0.0188218116096,0.6983677555524207,1.3112439674137153,0.6473454054656356,0.48300677044263896,0.6405162614514276,17.727725119646788,3.655010569128058,10.73194141021936,0.0019205114701122189,0.0039770248785395415,19.08548925588,1.1893349842799998,1.5921540257437758,0.7560960320651675,10.704892366331402,0.00294876817432588,4.39249596281472,5.321114997019125,-3.568318204789842
