,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,gldas_sm,tc_sm,gldas_m,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_eto,gmet_etr,modis_pet,tc_pet,et_multiplier,storage_km3,q_out,q_in,aet_mean,pet_mean,p_mean,sm_mean,r_mean,r_eff,et_eff,c2vsim,cv_ds
2001-11-30,0.15278197749566713,0.08428619647239481,0.04082982719547779,0.27789800116353974,0.30858817358241025,0.372166428800502,4.503898970476374,5.541951445842207,6.065975371221759,5.24100331229848,5.448297226261954,8.354694483679452,3.656946447219853,5.131799425574271,0.4027148916748828,0.2393490746611502,0.3789751373996675,0.7866176644449382,1.2160653557684251,1.0520003216970941,0.636953320919711,0.8986974028679424,1.008339424373645,0.5543657644359805,0.6387537695425878,0.79246896168,1.0616525355600002,0.5766890307480577,0.4519141920451597,0.7745889781493197,5.360225265220155,5.714480118824525,0.3838354085736274,0.8177963498738753,1.2265031701944795,-0.32730459572667314,2.3850171673064264
2001-12-31,0.46830592503558205,0.7179508080090575,0.32162673410468356,1.5078834671493233,0.6983441823644965,2.735423463002353,6.709362813000438,7.537861383688684,8.89285204176873,7.891429031846095,7.999186797837848,13.812278498977944,6.74192900926966,6.740655022160114,0.4084565699059883,0.20662494606987206,0.358214297368295,0.5425512673504879,0.5975508885971748,0.4065890356767175,0.34802798351118924,0.5016272904390869,0.4588233759144891,0.2952332907595287,0.5340437053233513,0.9779744858399999,0.9554042688,1.1280169011197954,0.37896177017366084,0.40092798515607353,7.806138413628359,9.098287510135906,1.517417003408992,4.851697822512402,0.7798897553297344,0.500859861283061,5.146965378556031
2002-01-31,0.28641717565912045,2.9649156914329695,0.16106558305556673,3.4123984501476565,0.43873591857046934,1.073704109722604,2.6365668721885593,3.4257439582505516,3.30573402346539,3.029510451190663,3.1437135834070693,17.582741190335938,6.882181977919649,8.082884193686674,0.44497179279274585,0.3239619244085437,0.3924117841048596,0.42181772698684233,0.7528613761815783,0.6733799980487416,0.43041079601536203,0.6119090233013648,0.6792454795158366,0.315512660825737,0.5805560669234872,1.2097515452399998,0.66284871588,1.4429973996592131,0.3957908070732479,0.5092694899145751,3.1082537777004466,10.84926912064742,1.5919589695249858,3.54549443467185,0.905060296987823,1.1566541276115458,2.592542464105308
2002-02-28,0.08962275023425265,0.827888633554566,0.22197650391920493,1.1394878877080237,0.2757046503112629,0.14798196843218825,1.3647989636687115,1.9082500139222316,2.0069735582045527,1.592231972497596,1.5426350195768435,15.160721139765505,6.499523077900249,7.01966981100067,0.6404259810723405,0.5702343769932803,0.5578858826936722,0.4769068980031248,1.0793515824412176,1.1549413599840388,0.7303462996094544,1.0072176689524948,1.1878031663266375,0.5457333829920089,0.611898138446928,1.35758782368,0.9316560783600001,0.8384575528903682,0.5613632846906045,0.867775129470149,1.682977905573987,9.559971342888808,0.6004080148354608,2.3855399751053414,1.4291384141607535,1.0309192274153247,1.9025104800976749
2002-03-31,0.19438234520758318,0.9393562821753276,0.1565853075143229,1.2903239348972337,0.3987862023047273,0.26853048816338826,2.30282871456364,3.1103869129274173,3.1430283979520803,2.646680374003362,2.640634863376803,16.66625122150153,5.960925210367399,7.707250297862391,0.9338852723856026,1.063021292882509,0.7228786015091452,0.816058933253622,1.9134057612215354,2.1019196189956086,1.2993171434866309,1.7463233557976756,1.5072876656173175,0.9665674869183615,0.6413157444469975,1.6509710416799999,2.29869112536,1.2453981425206269,0.8839610250077197,1.3798739129549964,2.768711852564661,10.111475576577106,0.8007596919714941,2.8047309152224824,2.263834937962716,0.5430978208360102,-0.5925438279542325
2002-04-30,0.014536343839776537,0.3773422313231982,0.018620874341987982,0.41049944950496275,0.09348799331109217,0.07083295469728629,0.5727078353168673,1.023795592501171,1.076948689911086,0.8462628078602773,0.6606864403562364,14.12536859772729,4.419401699223995,6.815717395022622,0.9659231566606261,1.207732654381884,0.6364463713492832,0.6650589466286683,2.901431844242129,3.2997932804581085,1.9097676511232753,2.4841387991209767,1.6333164058576288,1.482376965707841,0.7060725476896347,1.80908220852,3.5159928016800004,1.2807795301456897,0.8687902822551155,1.8773999554524305,0.8360802731891276,8.453495897324636,0.46389998191475773,2.1673970666371822,2.746190237707546,0.4351638707530583,-2.181554741725501
2002-05-31,0.00972398381407323,0.15718461335999218,0.004678887581012795,0.17158748475507818,0.03440615068104092,0.05125936887366275,0.8759263439683155,0.7863339460662705,1.0755644110144154,1.0584842219775827,0.9836699180783234,12.078219912474703,3.1822303173764523,6.2804059971450545,0.7642742028240654,1.1413688715876524,0.7334993433234573,0.6065713420010919,5.007463786010299,5.54564885902839,3.4032449537617353,4.503772417805471,3.2690141407607856,2.5039667850127563,0.8208978041460654,1.90931109288,1.3035354966,1.4193907735827456,0.8114284399340668,3.419999574335187,0.9559957682209814,7.180285408998738,0.41916094447313185,0.35496361994088815,4.2314280142692535,-0.45585334220140794,-1.5674344206264963
2002-06-30,5.204246167684958e-05,0.0960961029501689,8.031002754160908e-05,0.09622845543938736,0.0012397123506225492,0.0024630263808,0.07573494833551009,0.1503941746845884,0.08455405423937289,0.05663937059956321,0.03171725726386961,9.1785380171449,2.140697122014871,5.380629556364553,0.5550728955526103,0.8080404285534469,0.6718637066617476,0.2730015485534369,7.55390253489554,8.492491113072813,4.873254629506515,6.560883085803687,4.653254776707612,3.6557181314745777,0.9756080846144151,1.7755488212400001,1.70688715704,1.5157738500645888,0.5769946448303104,4.935777655873098,0.07980796102458083,5.566621565174775,0.40392626105884966,-0.1206538085539241,5.512772300703408,-1.4998044639660293,-3.4727252701314266
2002-07-31,2.1454754546886506e-06,0.07108801087074122,6.194578378538563e-06,0.07109635092457445,0.00010882966535519909,0.0,0.0030563318952978556,0.06150718273211067,0.01132929555405547,0.0036447235237798453,0.001408102849469608,7.513395925523277,1.6164981345275986,5.020104649717878,0.3428179587921685,0.41309379294635323,0.5265672684363295,0.1366633468032502,8.519388607891518,9.144741409549749,5.275984544387737,7.048690950249779,4.804026440204135,3.980478000186939,1.0168792527597144,1.45314305232,1.1832058221600001,1.6661145690114052,0.3547855917445253,5.277294983757147,0.016189127310942693,4.716666236589584,0.4343299374003337,-0.3584535756891779,5.632080575501672,-1.3107436400750885,-3.5262916664338
2002-08-31,3.4227501332215774e-07,0.057233354809705046,2.9491672898626534e-06,0.057236646252008236,4.8361170982201935e-05,0.0,0.0,0.08647295969475925,0.008740932473140001,0.0027698678055045984,0.0,6.527545245721983,1.3241864322798935,4.742721123807847,0.17663166812664927,0.19556834926774655,0.37850020948490043,0.08188518333500237,7.939804734479886,8.36287892197547,4.715663277282382,6.400633098033025,4.516248717587023,3.5995950274589013,1.0313834597469165,1.3010685365999999,1.1219290027200002,1.1952194254940158,0.20814635255357464,4.808035030090333,0.01959675199468077,4.198150933936574,0.3131261082292516,-0.2576082561235737,5.016181382643908,-1.7392800899233407,-3.93957828127295
2002-09-30,4.363108071349784e-06,0.04733290582197151,3.584102861072782e-06,0.04734085303290394,0.00028711240969804845,0.0,0.004760788875479303,0.2348663065295844,0.005080080632924502,0.0032193867894436813,0.004227791245591692,5.897181922325629,1.1310264025365084,4.462934653374966,0.09533721950681733,0.09446326741861723,0.3396674333788361,0.06292791177898668,5.737883820564674,6.3364048855611355,3.4251387628865575,4.872571069515531,3.471696466982763,2.5225048009642115,0.9511324557892792,1.1873811519600002,1.10296794816,0.7685000911217664,0.14809895802081435,3.5729777750872653,0.05043087081460471,3.830380992745701,0.2040320141410921,-0.1554598469723483,3.7210767331080796,-2.13322690169025,-3.3196243793597437
2002-10-31,1.461847685671221e-05,0.043206117519857985,0.00047048353107296436,0.043691219527787664,0.00354831538718645,0.0,0.0013055826411098813,0.38599229137097585,0.031403968309578444,0.011416465262555913,0.002127815226409042,5.938603800087235,0.990696237725415,4.554472577298871,0.08217034889172012,0.045447416246572545,0.23795686184839532,0.043392570582437645,3.2198934877581835,3.6284112800663433,1.8353634328087025,2.6660020775187263,1.490694785756914,1.260834677674723,0.7826578890883579,1.11467860728,1.50247608492,0.7612896778665984,0.1022417993922814,1.8132237434397664,0.08644922456212581,3.827924205037174,0.20213230319539313,-0.15748615744434485,1.915465542832048,-2.2463657874550336,-2.292911089739403
2002-11-30,0.1022390086859539,0.06529534783042266,0.015381071077307013,0.18291542759368357,0.21957015595876025,0.21670307391447846,3.144864937260354,3.5692345032139903,4.959467173993635,3.7590758007374028,3.774604877777472,8.06766971946315,2.263410753274981,4.995844810707082,0.29600740432000183,0.3010343786971537,0.3206679615062338,0.7798122804982965,1.3534723914108209,1.504564269706518,0.7547314458346768,1.1298938057792927,1.1764658676132402,0.5819222146434688,0.6387537695425878,1.09147191456,1.3508493224399998,0.6502729965493248,0.42438050625542145,0.9107533334676696,3.8414494585965713,5.108975094481738,0.3173654135040618,0.4745616871750714,1.335133839723091,-0.4396764711873402,0.8652605097623025
2002-12-31,1.0023382096437883,0.7367052776304088,0.2369006070897811,1.975944094363978,0.9086582895418156,3.236248283694181,8.840674895148773,9.755353271534265,12.261548223241917,10.134761914964654,10.951967952731163,13.272827313439144,6.844863349504602,6.548805165629124,0.3885919555786469,0.32721650631806015,0.35604141858575067,0.5843184002879249,0.6403706290939647,0.57804596833614,0.3387323220111098,0.4867022696615563,0.4870549025445496,0.3126552334458848,0.5340437053233513,1.28531576352,1.04331068796,1.441998978287616,0.4140420701925957,0.40628618191577515,10.388861251524153,8.888831942857623,1.8907124114718976,5.876119168082745,0.8203282521083708,0.34999134310055524,7.884233003879409
2003-01-31,0.1005901614565285,2.0709275934911333,0.15501214901895552,2.3265299039666174,0.35661809691860996,0.9044191532052079,2.1946958197315887,2.5407088003965574,2.5800275809624837,2.4331964722158066,2.601602415912931,17.303295390394016,6.779867024797617,7.894123027540151,0.4410365935883856,0.4167230228515424,0.46313540089615074,0.37838920679424,0.7983363168244494,0.8514014134019324,0.438366780464939,0.5983889344108044,0.8422796148513019,0.3577861926539511,0.5805560669234872,1.39042059432,0.78311548284,2.2963030972416,0.4248210560325797,0.559205380595249,2.4700462178438736,10.659095147577261,1.470967562833009,3.893178483876483,0.9840264366278287,1.3303871838779742,2.5948069229310153
2003-02-28,0.12099221359492995,1.0420273726213674,0.03518934665744525,1.1982089328737426,0.27295817146215484,0.37173380162660397,2.2348283514536718,3.3216622933106126,3.2397669593566305,2.7328357849134854,2.4903741232990506,15.577449716514792,6.752925484153274,7.096686407359152,0.6556819543640786,0.619745058448878,0.5824070593933555,0.6505090976956738,1.1608894384352704,1.2388775475262368,0.7055289043088057,0.9792419619060603,0.9759185226563423,0.4804329195023372,0.611898138446928,1.3809018291600001,0.9203857716,1.5453266724946948,0.6270857924754965,0.7852805770933863,2.80389350246669,9.809020536009072,0.8470568946142991,1.582050127307297,1.4123663695688826,0.9810505605728395,3.7231183051349905
2003-03-31,0.17215397617119838,0.9162628103494295,0.03811760724810995,1.1265343937687378,0.4232153355166594,0.27803463204542744,2.3420504686959402,3.116077888373308,3.4656236299664096,2.606753225957982,2.751174061897124,16.933495242102968,6.09134550716135,7.75562868977941,0.9659954470943325,1.214724769742498,0.8216336356327906,0.8667821638635921,1.9624169235177293,2.2894231493773427,1.3510723049794902,1.7991334806215,1.5029197403434114,1.0519624494455748,0.6413157444469975,1.60814214912,2.46515665224,1.111249445536051,0.9672840040833034,1.4262719938474941,2.856335854978153,10.260156479681243,0.7347584517167189,2.36056888544267,2.3935559979307977,0.8347121767028511,-0.8347451615720454
2003-04-30,0.38549817777699685,1.4313268141982594,0.07621403560008387,1.89303902757534,0.6569572841497229,1.0581090188749807,3.8702058380647713,3.9103133753451713,6.225222554693654,5.059010556263669,4.532384517834534,16.469882501549392,6.009514361690153,7.536781679544379,0.8991075031236249,1.2220633895285684,0.6600962623315326,1.1197483625664755,2.4554000216855663,2.51416264240076,1.5327641766351532,1.962022872463079,1.3967669594891117,1.2418641519653575,0.7060725476896347,1.99777627848,4.5594367054800005,1.5806709211640837,0.9752538793875504,1.5333545401381752,4.71942736844036,10.00539284759464,1.2971940629410317,4.530783768696992,2.5086084195257254,0.3129615490515789,0.39437673026635145
2003-05-31,0.08013512657231546,0.9840195768792882,0.011468792277516736,1.0756234957291204,0.14402382781203432,0.0954736901862902,1.314478384534342,1.1599676190077628,1.750412979039489,1.5440091326651049,1.5000011680011405,15.386767219827595,4.1009160158589495,7.286163301004676,0.955202415814616,1.5685307987919865,0.8819974529533994,0.8965647966248158,4.562725922159373,5.324686651209838,3.187800310149231,4.171234577358572,3.1389440557467085,2.411028257289807,0.8208978041460654,2.25663192432,2.6343999760799997,2.86386487488,1.0755738660462044,3.22725180013608,1.4537738566495677,8.924615512230408,1.0447464721518611,2.0286972076785803,4.302825666182285,0.2987724213217007,-0.752918749056624
2003-06-30,4.30147576816383e-05,0.15893627871561022,6.0003682539337404e-06,0.1589852938415458,0.0013182059934929934,0.0021551480832,3.346295822789235e-05,0.12972369182920507,0.02926660918422644,0.011333042217882843,0.0,10.853816378803279,2.619851517432772,5.8716896707476085,0.6426355967412506,1.109227700059873,0.7170710339210543,0.38280665247623535,7.231519428309114,8.109683866910808,4.681597481862873,6.213935676993315,4.534193207045735,3.5768941263343654,0.9756080846144151,2.15809784148,1.8541486338,2.076243065797939,0.7129352457996032,4.751655123059073,0.03407136123790845,6.448452522327886,0.5596754284290444,-0.03534852877561523,5.464590368858676,-0.9502563772130088,-2.0740520744512616
2003-07-31,7.82862629796976e-05,0.09512926978892577,8.088068369577725e-07,0.09520836485874244,0.00012234504469946117,0.0010973646285803921,0.02895699643010025,0.07283429569019251,0.11977081517585635,0.06109792806650036,0.03251936692952952,8.42019628933716,1.8612041235508208,5.290523237470547,0.42422625580318135,0.6461094339011985,0.44554323948604235,0.2121151818270118,8.767201708259327,9.354165277330631,5.489849897311058,7.415794464177698,4.7071041870147345,4.024292314367339,1.0168792527597144,1.7798067941999998,1.8356772708000002,1.8272885598544897,0.4319985277543585,5.409260215717707,0.0630358804584358,5.190641216786175,0.480929158596628,-0.3559637568035205,5.841258743472066,-1.122179741394575,-3.669580062540801
2003-08-31,0.0032669121917765767,0.07467178725891904,1.8895247575007373e-06,0.07794058897545313,0.0009627945961539987,0.03209052819777255,0.493654520191221,0.19305989770919546,0.6701885549616562,0.5262870796403276,0.46118241007878336,7.2730462945273295,1.478159270039793,4.962931109353918,0.2383327735184994,0.4234171741651499,0.5535854031884048,0.2530685812430808,7.672052304655737,8.19336709252248,4.525369240282753,6.0630615123982645,4.480898851830149,3.5135897684358786,1.0313834597469165,1.57592735196,3.3745706192400005,1.3376679451001858,0.36710098302878374,4.6457298432367615,0.4688744925162368,4.571378891307013,0.3621654642173914,-0.2105799866310517,5.012830826265545,-1.427552776352968,-5.395551775952569
2003-09-30,2.9450126064300015e-05,0.06217609772030558,2.3027133506788623e-07,0.062205778117704946,0.000778930509218826,0.0,0.02439031021454939,0.27093115693786235,0.07506788615465904,0.021727521677497065,0.04727241197497338,6.442940672919931,1.237522123715765,4.626310321041652,0.14567803302529508,0.18559413227828558,0.38789923356672007,0.07363195245427451,5.949040012066943,6.470941681805383,3.521617594887768,4.950570272935622,3.4359485643409124,2.5100870915365525,0.9511324557892792,1.4419319525999998,1.7708332272,0.8365912836691967,0.19820083783114384,3.6045558809252136,0.08787785739190826,4.102257705892449,0.2248939980740301,-0.1563516015091055,3.8027567187563576,-1.7860530444368123,-3.8211102220466584
2003-10-31,3.5445078705425556e-05,0.05427608349670901,6.177093855609165e-05,0.054373299513970526,0.0002642751041336804,0.0,0.03258439824870952,0.4260250235053899,0.10740529226134027,0.04877747294334876,0.06440911166701925,6.342986533207004,1.0697650553217508,4.6768197466639005,0.07122028342979574,0.08293511210481874,0.20469312638895687,0.07064310898688002,3.6107324441551083,4.101986101914922,2.107060738431282,3.123580837041453,1.8242118020410982,1.4586532828800955,0.7826578890883579,1.28460897948,1.81517559972,1.051708800259584,0.10737290772761285,2.1283766650984823,0.13584025972516153,4.029857111730885,0.27658659371942207,-0.22492253945847626,2.235749572826095,-1.9108390606088506,-2.3570659515603634
2003-11-30,0.11724783124067426,0.04766789163311603,0.046890767607637905,0.2118064904814282,0.09209062460594485,0.14237262384589805,2.266927511354712,2.877649144169444,2.951176829160187,2.56154743470364,2.7840576421831433,6.645550746363855,1.9440744919622275,4.636203032782359,0.21345781486963836,0.14837551223707507,0.357335560961004,0.5421567693611169,1.2637530690884682,1.2128920786369108,0.659652039127721,0.9631043384447254,0.9457263829267261,0.4995421124969387,0.6387537695425878,1.21896317388,1.56977968764,0.8460620109545471,0.3153314143572086,0.7670062182490278,2.688271712314225,4.4086094237028135,0.32308293747195455,0.22038150279865193,1.0823376326062364,-0.23534206412477943,0.8921928341225613
2003-12-31,0.34065204880065875,0.35015428713335983,0.18708049598612697,0.8778868319201456,0.6028583231296498,1.7594005627201257,6.769688123298665,7.169049549628736,9.005205746462961,7.865678954985118,8.14217395846538,11.538911514637451,5.9966775909805685,6.038024022451749,0.38336992504757234,0.2485001746287654,0.34326098065889893,0.5538527581629741,0.6488936723034927,0.5016444443577605,0.3676927186720518,0.5372471865845693,0.5481788222935317,0.30117011905649044,0.5340437053233513,1.27641620532,1.17924018396,1.5457416599559166,0.38224595962455266,0.4385722116516608,7.790359266568172,7.857871042689922,1.1964718444314593,3.2969033948500495,0.8208181712762135,0.219973523932822,5.025799765292225
2004-01-31,0.16121485006482142,1.4855623307354158,0.3288575047036909,1.9756346855039282,0.33782347615045155,0.9555100173412392,2.5862415278442263,3.2847163886557547,3.463846361468807,2.986581124641824,3.093409845566566,16.233584730723354,6.364702770733378,7.486157653156453,0.39931582278886807,0.3318214554273778,0.43743066393901187,0.4366355643552628,0.8160972932605641,0.6507050933293728,0.42162059524703666,0.5900141571638159,0.7141728291213695,0.3085471374056878,0.5805560669234872,1.3723069405200001,0.8696737083600001,1.5549977739875325,0.40130087662763014,0.5085886797344774,3.0829590496354355,10.028148384871061,1.2059914882457878,2.77024800624306,0.9098895563621076,1.1702367977286485,1.798216969765509
2004-02-29,0.9241175199267003,2.3744748395436255,0.22868643896976645,3.527278798440092,1.2872186104788865,3.285886554947263,6.292748670349215,6.944230650710899,8.765798760380852,7.6992529727382415,7.509118116041944,16.259517257823966,7.166955424024697,7.372900014980333,0.6890469055107169,0.4882611877248113,0.5745438441528222,0.7435358768923108,1.0006582191525526,0.8689558400022797,0.6464389064707019,0.8907990847642958,0.8324375130890496,0.4585688759467211,0.611898138446928,1.52272982652,0.9423047112,3.4652615622856704,0.6238469535701653,0.7070610950676921,7.442229834044231,10.266457565609665,2.8914113815379783,6.442319310375012,1.3309080486378573,0.9531618852506654,11.13695795129142
2004-03-31,0.014046945147318309,1.3814927384391844,0.09618241785574352,1.4917221014422464,0.2228242139456474,0.12192313342795295,1.0279033399369673,1.6276548992933106,1.2728073384611254,1.0943401903256802,1.3999896883314522,16.969133369739072,5.6773923828254125,7.8378113214902285,1.1464327265737264,1.3644516758467458,0.8940563503991469,0.8025936463996489,2.2211596795045194,2.5263484262264564,1.5735700426329848,2.108593827863075,1.870546958334338,1.147328287829569,0.6413157444469975,1.8205202685599997,2.2489670796,2.5911464038456318,1.051883599804817,1.6750097791649918,1.2845390912697072,10.161445691351572,1.1069039631653697,4.377197327942071,2.726893378969809,1.5286364301909998,-0.18604956807100725
2004-04-30,0.004261589363818218,0.2947811775541862,0.008020854443208518,0.3070636213612129,0.08536041018854565,0.022732122666164707,0.3050380436920486,0.7970445320383261,0.7822907473760321,0.4765230536769395,0.4192894213426622,13.448517369871926,4.049043013319178,6.621941013437232,0.9500297393886424,1.3916096393458919,0.7410210372150212,0.5789917826260832,3.5460095911136236,4.084764177093122,2.3698158876492386,3.2101144806107205,2.5663765616513623,1.6479835029853795,0.7060725476896347,1.77297824892,3.1116555907200003,1.7610450425846784,0.9154130496439097,2.448572608224175,0.5560371596252016,8.039833798876112,0.5440502992001505,0.4603859782650318,3.363985657868085,0.8111980124358524,-1.4453548350625944
2004-05-31,0.00413360833116026,0.14585237003009877,0.0006067762651667859,0.1505927546264258,0.013616810472092289,0.014757204554290198,0.15044714830054645,0.4485506175476398,0.43909569066295945,0.3117946116003335,0.1858829463338416,10.755441518615964,2.8173255516914955,5.942653935082848,0.5813104193057196,0.9745010944494382,0.5175286397409883,0.38148338161583684,5.505100666819135,5.992739014916107,3.5536437515633823,4.735284296724917,2.4230320333204025,2.6314579868738353,0.8208978041460654,1.72598019396,5.21741194188,1.719530711801856,0.6137058837779957,3.335854517120634,0.30715420288906414,6.505140335130103,0.47462437036366606,0.07657216954053564,3.94956040089863,-0.120580541371055,-5.083971539018035
