,0,1
118,2009-11-01 00:00:00,0.4065663882054963
119,2009-12-01 00:00:00,0.6454334053187157
120,2010-01-01 00:00:00,0.1466791697840828
121,2010-02-01 00:00:00,1.556096191790272
122,2010-03-01 00:00:00,4.685885228846541
123,2010-04-01 00:00:00,7.065561907675561
124,2010-05-01 00:00:00,9.002040660225147
125,2010-06-01 00:00:00,8.715068923637258
126,2010-07-01 00:00:00,9.507349589905015
127,2010-08-01 00:00:00,7.857972221167444
128,2010-09-01 00:00:00,4.786013357365539
129,2010-10-01 00:00:00,1.0915727599464706
130,2010-11-01 00:00:00,0.5787905368263366
131,2010-12-01 00:00:00,0.1284738226737101
132,2011-01-01 00:00:00,0.926538360583825
133,2011-02-01 00:00:00,1.1538709356261132
134,2011-03-01 00:00:00,2.8176406118698996
135,2011-04-01 00:00:00,4.844872259696956
136,2011-05-01 00:00:00,6.869468566711322
137,2011-06-01 00:00:00,10.08940498191265
138,2011-07-01 00:00:00,10.369021328252332
139,2011-08-01 00:00:00,8.446556082964447
140,2011-09-01 00:00:00,5.055652925917849
141,2011-10-01 00:00:00,1.5631581138474624
142,2011-11-01 00:00:00,0.9108112583062782
143,2011-12-01 00:00:00,0.7226006326477263
144,2012-01-01 00:00:00,0.2880153938083713
145,2012-02-01 00:00:00,0.3874647695908794
146,2012-03-01 00:00:00,1.6234239552760454
147,2012-04-01 00:00:00,3.424324193930832
148,2012-05-01 00:00:00,6.729200220834241
149,2012-06-01 00:00:00,8.163723374194992
150,2012-07-01 00:00:00,9.16737192576418
151,2012-08-01 00:00:00,6.335799702338187
152,2012-09-01 00:00:00,3.698101911802318
153,2012-10-01 00:00:00,0.7892112186781022
154,2012-11-01 00:00:00,0.39588106462940487
155,2012-12-01 00:00:00,0.40798287934325783
156,2013-01-01 00:00:00,0.29098590731168816
157,2013-02-01 00:00:00,0.5750324031530436
158,2013-03-01 00:00:00,1.9487657446647622
159,2013-04-01 00:00:00,2.3704004083009123
160,2013-05-01 00:00:00,5.0464483294754325
161,2013-06-01 00:00:00,7.247976542821681
162,2013-07-01 00:00:00,7.456519569932735
163,2013-08-01 00:00:00,7.300609894471101
164,2013-09-01 00:00:00,4.426963824755052
165,2013-10-01 00:00:00,1.0118973188429812
166,2013-11-01 00:00:00,0.5248093834535559
167,2013-12-01 00:00:00,0.32848955718444384
168,2014-01-01 00:00:00,0.07833362250770969
169,2014-02-01 00:00:00,0.1156964099230978
170,2014-03-01 00:00:00,1.896679017584274
171,2014-04-01 00:00:00,3.2614929921487756
172,2014-05-01 00:00:00,5.677890927984363
173,2014-06-01 00:00:00,6.449432269865578
174,2014-07-01 00:00:00,8.534122594144094
175,2014-08-01 00:00:00,5.919836714100948
176,2014-09-01 00:00:00,3.2988022756614157
177,2014-10-01 00:00:00,0.4555685215774771
178,2014-11-01 00:00:00,0.9608113471790409
179,2014-12-01 00:00:00,0.5924287518139199
180,2015-01-01 00:00:00,0.8977096562705883
181,2015-02-01 00:00:00,0.9507905737444216
182,2015-03-01 00:00:00,1.9361651150116712
183,2015-04-01 00:00:00,1.8721149340411642
184,2015-05-01 00:00:00,6.005613500840721
185,2015-06-01 00:00:00,5.40944331964121
186,2015-07-01 00:00:00,9.14660879429914
187,2015-08-01 00:00:00,6.480320042723239
188,2015-09-01 00:00:00,3.3113651210983432
189,2015-10-01 00:00:00,0.8541902281585996
190,2015-11-01 00:00:00,0.9900633993703473
191,2015-12-01 00:00:00,0.22381976438327597
192,2016-01-01 00:00:00,0.17115895878914555
193,2016-02-01 00:00:00,0.7758917477643261
194,2016-03-01 00:00:00,3.4954032921163405
195,2016-04-01 00:00:00,4.145024993749276
196,2016-05-01 00:00:00,7.268199088214268
197,2016-06-01 00:00:00,6.9049121841353625
198,2016-07-01 00:00:00,8.427428035395058
199,2016-08-01 00:00:00,5.910610234466952
200,2016-09-01 00:00:00,4.636770596509041
201,2016-10-01 00:00:00,1.1108285999586884
202,2016-11-01 00:00:00,0.1533253994399041
203,2016-12-01 00:00:00,0.09521841420490554
204,2017-01-01 00:00:00,0.030131695044061105
205,2017-02-01 00:00:00,0.378349387530498
206,2017-03-01 00:00:00,3.757914932747853
207,2017-04-01 00:00:00,6.125000546997564
208,2017-05-01 00:00:00,7.476732587197685
209,2017-06-01 00:00:00,8.937451847248031
210,2017-07-01 00:00:00,9.230077180201791
211,2017-08-01 00:00:00,8.082020712664807
212,2017-09-01 00:00:00,5.665992943140083
213,2017-10-01 00:00:00,2.508340601745551
214,2017-11-01 00:00:00,0.03223907350914117
215,2017-12-01 00:00:00,0.051903480272237595
216,2018-01-01 00:00:00,0.12161103062121832
217,2018-02-01 00:00:00,0.16496856002657878
218,2018-03-01 00:00:00,2.623559852376186
219,2018-04-01 00:00:00,4.239727825549664
220,2018-05-01 00:00:00,8.455698658890238
221,2018-06-01 00:00:00,9.078260612897031
222,2018-07-01 00:00:00,9.027720676575477
223,2018-08-01 00:00:00,8.143154174684195
224,2018-09-01 00:00:00,4.722700098263208
225,2018-10-01 00:00:00,1.0848244457000265
226,2018-11-01 00:00:00,0.21243093372918315
227,2018-12-01 00:00:00,0.05785349253450391
228,2019-01-01 00:00:00,0.1872479245864598
229,2019-02-01 00:00:00,0.17304934198144975
230,2019-03-01 00:00:00,2.8715777453025004
231,2019-04-01 00:00:00,3.413402060778657
232,2019-05-01 00:00:00,9.725931537102802
233,2019-06-01 00:00:00,9.806536155663444
234,2019-07-01 00:00:00,10.821306210671917
235,2019-08-01 00:00:00,8.678032003468791
236,2019-09-01 00:00:00,5.474812889186162
237,2019-10-01 00:00:00,2.0390303899764177
